Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2022-05-23,104.617,104.279,,
2022-05-20,104.643,104.221,,
2022-05-19,104.612,104.161,,
2022-05-18,104.532,104.111,,
2022-05-17,104.434,104.091,,
2022-05-16,104.806,104.071,,
2022-05-13,104.78,104.019,,
2022-05-12,104.98,103.944,,
2022-05-11,104.268,103.866,,
2022-05-10,103.946,103.853,,
2022-05-09,103.683,103.847,,
2022-05-06,103.418,103.868,,
2022-05-05,103.801,103.903,,
2022-05-04,103.789,103.903,,
2022-05-03,103.877,103.901,,
2022-05-02,103.743,103.911,,
2022-04-29,103.742,103.939,,
2022-04-28,103.872,103.975,,
2022-04-27,104.224,104.009,,
2022-04-26,104.135,104.044,,
2022-04-25,104.026,104.07,,
2022-04-22,103.65,104.11,,
2022-04-21,103.818,104.143,,
2022-04-20,104.072,104.181,,
2022-04-19,103.858,104.223,,
2022-04-14,104.001,104.293,,
2022-04-13,103.931,104.367,,
2022-04-12,103.801,104.458,,
2022-04-11,103.759,104.557,,
2022-04-08,104.027,104.676,,
2022-04-07,104.166,104.786,,
2022-04-06,104.283,,,
2022-04-05,104.389,,,
2022-04-04,104.737,,,
2022-04-01,104.539,,,
2022-03-31,104.618,,,
2022-03-30,104.149,,,
2022-03-29,104.381,,,
2022-03-28,104.703,,,
2022-03-25,104.91,,,
2022-03-24,105.118,,,
2022-03-23,105.296,,,
2022-03-22,105.275,,,
2022-03-21,105.542,,,
2022-03-18,105.689,,,
