Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2022-05-31,120.11,121.054,121.079,
2022-05-30,120.599,121.032,,
2022-05-27,121.102,120.957,,
2022-05-25,121.202,120.892,,
2022-05-24,121.427,120.827,,
2022-05-23,121.168,120.754,,
2022-05-20,121.305,120.682,,
2022-05-19,121.239,120.606,,
2022-05-18,121.141,120.546,,
2022-05-17,121.029,120.531,,
2022-05-16,121.514,120.514,,
2022-05-13,121.455,120.451,,
2022-05-12,121.776,120.355,,
2022-05-11,120.585,120.25,,
2022-05-10,120.154,120.244,,
2022-05-09,119.785,120.239,,
2022-05-06,119.473,120.285,,
2022-05-05,120.133,120.355,,
2022-05-04,120.22,120.369,,
2022-05-03,120.33,120.381,,
2022-05-02,120.098,120.417,,
2022-04-29,120.157,120.479,,
2022-04-28,120.343,120.553,,
2022-04-27,120.907,120.63,,
2022-04-26,120.773,120.71,,
2022-04-25,120.581,120.778,,
2022-04-22,120.006,120.867,,
2022-04-21,120.201,120.946,,
2022-04-20,120.495,121.034,,
2022-04-19,120.089,121.136,,
2022-04-14,120.47,121.286,,
2022-04-13,120.527,121.432,,
2022-04-12,120.334,121.591,,
2022-04-11,120.403,121.761,,
2022-04-08,120.874,121.951,,
2022-04-07,121.025,122.131,,
2022-04-06,121.266,,,
2022-04-05,121.505,,,
2022-04-04,122.097,,,
2022-04-01,121.8,,,
2022-03-31,121.914,,,
2022-03-30,121.193,,,
2022-03-29,121.523,,,
2022-03-28,122.023,,,
2022-03-25,122.333,,,
2022-03-24,122.665,,,
2022-03-23,122.915,,,
2022-03-22,122.872,,,
2022-03-21,123.259,,,
2022-03-18,123.58,,,
